-0.18,-0.07,0.67
-0.17,-0.06,0.68
-0.12,-0.06,0.73
-0.11,-0.09,0.82
-0.14,-0.09,0.89
-0.10,-0.06,1.17
-0.01,-0.04,1.16
0.04,-0.07,1.20
0.00,-0.07,1.16
0.05,-0.09,1.15
0.03,-0.04,1.21
0.13,-0.10,1.08
0.15,-0.14,1.10
0.11,-0.14,1.08
0.12,-0.07,1.04
0.07,-0.08,1.03
0.27,-0.10,0.81
0.11,-0.11,0.84
-0.03,-0.00,0.86
0.04,-0.09,0.91
0.02,-0.04,0.94
-0.01,0.01,1.00
-0.06,0.05,1.05
-0.09,-0.00,1.02
-0.11,0.01,1.04
-0.09,0.00,1.00
0.02,-0.00,0.97
0.06,-0.05,0.96
0.07,-0.04,0.95
0.05,-0.04,0.95
0.06,-0.00,0.91
0.06,0.06,0.94
0.07,0.08,1.01
0.17,-0.03,1.07
0.27,-0.12,1.11
0.27,-0.14,1.18
0.25,-0.09,1.23
0.17,-0.06,1.14
0.15,0.05,1.10
0.20,0.01,1.13
0.14,0.03,1.10
0.15,0.01,1.09
0.13,-0.07,1.11
0.06,-0.05,1.14
0.12,0.01,1.08
0.10,0.04,1.07
0.08,0.03,1.09
-0.01,-0.02,0.93
-0.08,-0.03,0.97
-0.07,-0.01,0.94
-0.05,-0.01,0.87
-0.08,0.06,0.82
-0.10,0.03,0.76
-0.12,0.01,0.76
-0.15,-0.01,0.80
-0.16,-0.02,0.82
-0.19,0.01,0.85
-0.21,0.05,0.87
-0.21,0.04,0.82
-0.21,0.07,0.79
-0.17,0.06,0.75
-0.19,0.03,0.83
-0.15,0.01,0.91
-0.11,0.04,0.99
-0.10,0.02,1.05
-0.14,0.07,1.09
-0.06,-0.02,1.06
-0.10,-0.02,1.08
-0.04,0.07,1.01
-0.05,-0.03,1.07
-0.01,-0.09,1.03
0.04,-0.08,1.00
0.02,-0.07,1.02
0.04,-0.08,1.13
0.00,-0.10,1.14
0.02,-0.09,1.09
-0.09,-0.35,1.98
0.11,0.09,0.90
0.17,0.04,1.00
0.19,-0.05,0.98
0.17,-0.01,1.03
0.16,-0.07,0.95
0.13,-0.05,0.97
0.17,-0.02,1.01
0.14,0.04,1.03
0.14,0.14,1.04
0.15,0.06,1.00
0.13,0.12,1.02
0.19,0.04,0.99
0.16,-0.03,0.99
0.18,-0.10,0.89
0.22,-0.06,0.88
0.35,-0.12,0.60
0.06,0.05,1.01
0.11,0.02,1.09
0.14,0.05,0.93
0.14,0.08,0.93
0.10,0.07,0.99
0.04,-0.01,1.24
0.01,-0.02,1.02
-0.21,0.26,1.47
0.04,-0.06,1.00
-0.01,0.03,1.00
-0.02,-0.02,1.03
-0.03,-0.10,1.00
-0.01,0.07,1.00
0.11,-0.05,0.92
0.01,0.03,1.00
0.01,0.08,1.00
0.01,0.08,1.01
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.01
0.01,0.01,0.99
0.01,0.01,1.02
0.01,0.01,0.99
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,0.99
0.01,0.01,1.01
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.00,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.01,0.01,1.00
0.00,0.18,0.92
0.03,-0.02,1.00
0.01,-0.07,1.00
0.01,0.00,1.01
0.01,-0.00,1.01
0.01,-0.04,1.00
0.01,0.06,1.00
0.01,0.05,1.00
0.01,0.01,1.00
0.01,0.01,1.00
-0.00,0.01,1.00
0.08,-0.04,1.01
-0.00,-0.00,1.01
0.01,-0.00,1.01
0.01,0.01,1.00
0.02,0.01,1.00
